2018/1/1,23,0,1
2018/1/1,113,0,1
2018/1/2,8,1,1
2018/1/2,21,1,1
2018/1/2,58,1,1
2018/1/2,11,1,1
2018/1/2,12,1,1
2018/1/2,14,1,1
2018/1/2,61,1,1
2018/1/2,1,1,1
2018/1/2,77,1,1
2018/1/2,27,1,1
2018/1/2,8,1,1
2018/1/2,66,1,1
2018/1/2,263,1,1
2018/1/2,76,1,1
2018/1/2,12,1,1
2018/1/2,404,1,1
2018/1/2,27,1,1
2018/1/2,7,1,1
2018/1/2,25,1,1
2018/1/2,6,1,1
2018/1/2,5,1,1
2018/1/2,7,1,1
2018/1/3,12,2,1
2018/1/3,187,2,1
2018/1/3,195,2,1
2018/1/3,575,2,1
2018/1/3,9,2,1
2018/1/3,296,2,1
2018/1/3,7,2,1
2018/1/3,108,2,1
2018/1/3,5,2,1
2018/1/3,102,2,1
2018/1/3,30,2,1
2018/1/3,19,2,1
2018/1/3,329,2,1
2018/1/3,44,2,1
2018/1/3,27,2,1
2018/1/3,22,2,1
2018/1/3,31,2,1
2018/1/3,33,2,1
2018/1/3,77,2,1
2018/1/3,66,2,1
2018/1/3,9,2,1
2018/1/3,205,2,1
2018/1/3,107,2,1
2018/1/3,6,2,1
2018/1/3,176,2,1
2018/1/3,3,2,1
2018/1/3,19,2,1
2018/1/3,54,2,1
2018/1/3,107,2,1
2018/1/3,159,2,1
2018/1/3,9,2,1
2018/1/3,10,2,1
2018/1/3,25,2,1
2018/1/3,59,2,1
2018/1/3,405,2,1
2018/1/3,506,2,1
2018/1/3,602,2,1
2018/1/3,902,2,1
2018/1/3,69,2,1
2018/1/4,7,3,1
2018/1/4,106,3,1
2018/1/4,308,3,1
2018/1/4,14,3,1
2018/1/4,535,3,1
2018/1/4,32,3,1
2018/1/4,214,3,1
2018/1/4,32,3,1
2018/1/4,19,3,1
2018/1/4,2,3,1
2018/1/4,13,3,1
2018/1/4,141,3,1
2018/1/4,106,3,1
2018/1/4,24,3,1
2018/1/4,18,3,1
2018/1/4,61,3,1
2018/1/4,207,3,1
2018/1/4,27,3,1
2018/1/4,8,3,1
2018/1/4,214,3,1
2018/1/4,29,3,1
2018/1/4,12,3,1
2018/1/4,6,3,1
2018/1/4,157,3,1
2018/1/4,784,3,1
2018/1/4,47,3,1
2018/1/4,22,3,1
2018/1/4,41,3,1
2018/1/4,76,3,1
2018/1/4,67,3,1
2018/1/4,18,3,1
2018/1/4,27,3,1
2018/1/4,213,3,1
2018/1/4,6,3,1
2018/1/4,42,3,1
2018/1/4,58,3,1
2018/1/4,55,3,1
2018/1/4,17,3,1
2018/1/4,309,3,1
2018/1/4,5,3,1
2018/1/4,53,3,1
2018/1/4,32,3,1
2018/1/4,50,3,1
2018/1/4,6,3,1
2018/1/4,108,3,1
2018/1/4,6,3,1
2018/1/4,64,3,1
2018/1/4,34,3,1
2018/1/4,68,3,1
2018/1/4,7,3,1
2018/1/4,8,3,1
2018/1/4,6,3,1
2018/1/4,608,3,1
2018/1/4,21,3,1
2018/1/4,3348,3,1
2018/1/4,244,3,1
2018/1/4,40,3,1
2018/1/4,231,3,1
2018/1/4,18,3,1
2018/1/4,29,3,1
2018/1/4,5,3,1
2018/1/4,63,3,1
2018/1/4,397,3,1
2018/1/4,206,3,1
2018/1/5,34,4,1
2018/1/5,8,4,1
2018/1/5,22,4,1
2018/1/5,56,4,1
2018/1/5,1188,4,1
2018/1/5,980,4,1
2018/1/5,1066,4,1
2018/1/5,93,4,1
2018/1/5,27,4,1
2018/1/5,217,4,1
2018/1/5,7,4,1
2018/1/5,23,4,1
2018/1/5,252,4,1
2018/1/5,52,4,1
2018/1/5,8,4,1
2018/1/5,144,4,1
2018/1/5,72,4,1
2018/1/5,109,4,1
2018/1/5,32,4,1
2018/1/5,10,4,1
2018/1/5,12,4,1
2018/1/5,19,4,1
2018/1/5,19,4,1
2018/1/5,10,4,1
2018/1/5,12,4,1
2018/1/5,48,4,1
2018/1/5,304,4,1
2018/1/5,108,4,1
2018/1/5,69,4,1
2018/1/5,24,4,1
2018/1/5,81,4,1
2018/1/5,309,4,1
2018/1/5,6,4,1
2018/1/5,10,4,1
2018/1/5,5,4,1
2018/1/5,105,4,1
2018/1/5,112,4,1
2018/1/5,21,4,1
2018/1/5,16,4,1
2018/1/5,15,4,1
2018/1/5,374,4,1
2018/1/5,42,4,1
2018/1/5,205,4,1
2018/1/5,26,4,1
2018/1/5,36,4,1
2018/1/5,13,4,1
2018/1/5,62,4,1
2018/1/5,65,4,1
2018/1/5,21,4,1
2018/1/5,195,4,1
2018/1/5,747,4,1
2018/1/5,620,4,1
2018/1/5,62,4,1
2018/1/5,335,4,1
2018/1/5,273,4,1
2018/1/5,107,4,1
2018/1/5,34,4,1
2018/1/5,18,4,1
2018/1/5,109,4,1
2018/1/5,328,4,1
2018/1/5,38,4,1
2018/1/5,9,4,1
2018/1/5,27,4,1
2018/1/5,13,4,1
2018/1/5,73,4,1
2018/1/5,7,4,1
2018/1/5,41,4,1
2018/1/5,11,4,1
2018/1/5,25,4,1
2018/1/5,14,4,1
2018/1/5,12,4,1
2018/1/5,17,4,1
2018/1/5,306,4,1
2018/1/5,13,4,1
2018/1/5,201,4,1
2018/1/5,12,4,1
2018/1/5,14,4,1
2018/1/5,26,4,1
2018/1/5,158,4,1
2018/1/5,13,4,1
2018/1/5,126,4,1
2018/1/5,671,4,1
2018/1/5,180,4,1
2018/1/5,152,4,1
2018/1/5,4,4,1
2018/1/5,407,4,1
2018/1/5,300,4,1
2018/1/5,52,4,1
2018/1/5,7,4,1
2018/1/5,34,4,1
2018/1/5,105,4,1
2018/1/5,209,4,1
2018/1/5,343,4,1
2018/1/5,54,4,1
2018/1/5,51,4,1
2018/1/5,10,4,1
2018/1/5,6,4,1
2018/1/8,82,0,2
2018/1/8,108,0,2
2018/1/8,256,0,2
2018/1/8,54,0,2
2018/1/8,107,0,2
2018/1/8,59,0,2
2018/1/8,20,0,2
2018/1/8,58,0,2
2018/1/8,103,0,2
2018/1/8,505,0,2
2018/1/8,152,0,2
2018/1/8,26,0,2
2018/1/8,205,0,2
2018/1/8,124,0,2
2018/1/8,152,0,2
2018/1/8,9,0,2
2018/1/8,101,0,2
2018/1/8,5,0,2
2018/1/8,106,0,2
2018/1/8,54,0,2
2018/1/8,101,0,2
2018/1/8,28,0,2
2018/1/8,741,0,2
2018/1/8,136,0,2
2018/1/8,208,0,2
2018/1/8,109,0,2
2018/1/8,35,0,2
2018/1/8,151,0,2
2018/1/8,130,0,2
2018/1/8,281,0,2
2018/1/8,88,0,2
2018/1/8,20,0,2
2018/1/8,11,0,2
2018/1/8,52,0,2
2018/1/8,159,0,2
2018/1/8,5,0,2
2018/1/8,7,0,2
2018/1/8,37,0,2
2018/1/8,27,0,2
2018/1/8,301,0,2
2018/1/8,155,0,2
2018/1/8,577,0,2
2018/1/8,135,0,2
2018/1/8,387,0,2
2018/1/8,60,0,2
2018/1/8,62,0,2
2018/1/8,10,0,2
2018/1/8,17,0,2
2018/1/8,29,0,2
2018/1/8,4,0,2
2018/1/8,35,0,2
2018/1/8,66,0,2
2018/1/8,84,0,2
2018/1/8,12,0,2
2018/1/8,2,0,2
2018/1/8,6,0,2
2018/1/8,14,0,2
2018/1/8,44,0,2
2018/1/8,408,0,2
2018/1/8,19,0,2
2018/1/8,365,0,2
2018/1/8,108,0,2
2018/1/8,166,0,2
2018/1/8,11,0,2
2018/1/8,109,0,2
2018/1/8,14,0,2
2018/1/8,208,0,2
2018/1/8,33,0,2
2018/1/8,6,0,2
2018/1/8,9,0,2
2018/1/8,30,0,2
2018/1/8,37,0,2
2018/1/8,44,0,2
2018/1/8,18,0,2
2018/1/8,12,0,2
2018/1/8,15,0,2
2018/1/8,17,0,2
2018/1/8,33,0,2
2018/1/8,30,0,2
2018/1/8,208,0,2
2018/1/8,9,0,2
2018/1/8,3,0,2
2018/1/9,12,1,2
2018/1/9,16,1,2
2018/1/9,109,1,2
2018/1/9,6,1,2
2018/1/9,108,1,2
2018/1/9,126,1,2
2018/1/9,21,1,2
2018/1/9,13,1,2
2018/1/9,151,1,2
2018/1/9,107,1,2
2018/1/9,509,1,2
2018/1/9,11,1,2
2018/1/9,57,1,2
2018/1/9,19,1,2
2018/1/9,32,1,2
2018/1/9,154,1,2
2018/1/9,31,1,2
2018/1/9,16,1,2
2018/1/9,31,1,2
2018/1/9,151,1,2
2018/1/9,7,1,2
2018/1/9,9,1,2
2018/1/9,18,1,2
2018/1/9,1135,1,2
2018/1/9,1003,1,2
2018/1/9,10,1,2
2018/1/9,521,1,2
2018/1/9,12,1,2
2018/1/9,5,1,2
2018/1/9,13,1,2
2018/1/9,47,1,2
2018/1/9,12,1,2
2018/1/9,6,1,2
2018/1/9,9,1,2
2018/1/9,6,1,2
2018/1/9,53,1,2
2018/1/9,48,1,2
2018/1/9,12,1,2
2018/1/9,53,1,2
2018/1/9,14,1,2
2018/1/9,53,1,2
2018/1/9,54,1,2
2018/1/9,39,1,2
2018/1/9,11,1,2
2018/1/9,13,1,2
2018/1/9,173,1,2
2018/1/9,11,1,2
2018/1/9,1006,1,2
2018/1/9,54,1,2
2018/1/9,17,1,2
2018/1/9,26,1,2
2018/1/9,83,1,2
2018/1/9,36,1,2
2018/1/9,205,1,2
2018/1/9,304,1,2
2018/1/9,10,1,2
2018/1/9,6,1,2
2018/1/9,21,1,2
2018/1/9,44,1,2
2018/1/9,8,1,2
2018/1/9,12,1,2
2018/1/9,106,1,2
2018/1/9,53,1,2
2018/1/9,139,1,2
2018/1/9,101,1,2
2018/1/9,21,1,2
2018/1/9,10,1,2
2018/1/9,7,1,2
2018/1/9,302,1,2
2018/1/9,9,1,2
2018/1/9,9,1,2
2018/1/9,20,1,2
2018/1/9,70,1,2
2018/1/9,12,1,2
2018/1/9,236,1,2
2018/1/9,57,1,2
2018/1/9,207,1,2
2018/1/9,67,1,2
2018/1/9,504,1,2
2018/1/9,51,1,2
2018/1/9,108,1,2
2018/1/9,6,1,2
2018/1/9,4,1,2
2018/1/9,35,1,2
2018/1/9,102,1,2
2018/1/9,57,1,2
2018/1/9,23,1,2
2018/1/9,106,1,2
2018/1/9,109,1,2
2018/1/9,132,1,2
2018/1/9,37,1,2
2018/1/9,21,1,2
2018/1/9,153,1,2
2018/1/9,13,1,2
2018/1/9,4,1,2
2018/1/9,18,1,2
2018/1/9,106,1,2
2018/1/9,39,1,2
2018/1/9,26,1,2
2018/1/9,12,1,2
2018/1/9,207,1,2
2018/1/9,184,1,2
2018/1/10,2,2,2
2018/1/10,10,2,2
2018/1/10,3,2,2
2018/1/10,8,2,2
2018/1/10,6,2,2
2018/1/10,13,2,2
2018/1/10,55,2,2
2018/1/10,888,2,2
2018/1/10,16,2,2
2018/1/10,105,2,2
2018/1/10,109,2,2
2018/1/10,25,2,2
2018/1/10,24,2,2
2018/1/10,11,2,2
2018/1/10,17,2,2
2018/1/10,11,2,2
2018/1/10,47,2,2
2018/1/10,304,2,2
2018/1/10,109,2,2
2018/1/10,6,2,2
2018/1/10,304,2,2
2018/1/10,26,2,2
2018/1/10,8,2,2
2018/1/10,37,2,2
2018/1/10,65,2,2
2018/1/10,162,2,2
2018/1/10,47,2,2
2018/1/10,73,2,2
2018/1/10,2,2,2
2018/1/10,9,2,2
2018/1/10,8,2,2
2018/1/10,36,2,2
2018/1/10,1823,2,2
2018/1/10,20,2,2
2018/1/10,747,2,2
2018/1/10,109,2,2
2018/1/10,27,2,2
2018/1/10,12,2,2
2018/1/10,3,2,2
2018/1/10,54,2,2
2018/1/10,37,2,2
2018/1/10,62,2,2
2018/1/10,52,2,2
2018/1/10,25,2,2
